"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL403761";"";"0";"550.74";"2";"5.67";"67";"CCN(CC)C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"15.92";"0.31";"3.10";"15.01";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL270668";"";"0";"511.62";"1";"4.00";"50";"COCCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C)cc1)C2";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"18.61";"0.36";"5.52";"12.93";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL271221";"";"0";"523.67";"2";"5.37";"46";"CCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"17.37";"0.34";"3.73";"14.12";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL403172";"";"0";"453.54";"0";"3.68";"41";"COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccccc1)C2";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"19.84";"0.38";"5.32";"13.97";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL271502";"";"0";"438.53";"0";"3.63";"34";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(N)cc1)C2";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"17.72";"0.34";"4.14";"9.57";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL256383";"";"0";"441.50";"0";"4.19";"30";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccccc1F)C2";"Ki";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"16.92";"0.33";"3.28";"13.53";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL247234";"";"0";"437.61";"0";"4.90";"1";"CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=CC(=O)CC[C@]3(Cc3ccccc3)C2)cc1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.19";"0.37";"3.50";"15.42";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL388997";"";"0";"380.29";"0";"4.09";"16f";"CCC1COc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc2N1CC(F)(F)F";"Ki";"'='";"6500.0";"nM";"5.19";"";"";"UO_0000065";"13.64";"0.27";"1.10";"11.44";"0";"CHEMBL916640";"Displacement of radiolabeled Dexamethasone from human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139861";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL230029";"";"0";"468.40";"0";"3.89";"2";"Cn1c(=O)[nH]c(N2CCC(Cc3ccccc3)CC2)c(Cc2ccccc2Br)c1=O";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"15.97";"0.34";"3.59";"12.88";"0";"CHEMBL890428";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146208";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3315056";"";"0";"546.60";"1";"4.42";"21";"CN(C)C(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21";"Ki";"'='";"110.5";"nM";"6.96";"";"";"UO_0000065";"12.73";"0.24";"2.54";"6.88";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL2426138";"";"0";"471.56";"1";"5.79";"14, enantiomer 2";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3)ncn2c1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.07";"0.34";"2.73";"11.81";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426138";"";"0";"471.56";"1";"5.79";"14, enantiomer 2";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3)ncn2c1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"18.45";"0.35";"2.91";"12.05";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL230247";"";"0";"391.47";"0";"2.71";"6";"Cn1c(=O)[nH]c(N2CCC(Oc3ccccc3)CC2)c(Cc2ccccc2)c1=O";"Ki";"'='";"78.0";"nM";"7.11";"";"";"UO_0000065";"18.16";"0.33";"4.40";"10.56";"0";"CHEMBL890428";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146208";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3582123";"";"0";"360.46";"0";"3.94";"12i";"CC1(C)Nc2c(cc(-c3cccn4cnnc34)c3c2CCC3)C(C)(C)C1=O";"Ki";"'>'";"384.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3582115";"";"0";"337.47";"0";"3.94";"12a";"Cc1cnn(C)c1-c1cc2c(c3c1CCC3)NC(C)(C)C(=O)C2(C)C";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"22.38";"0.41";"3.61";"16.10";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3582112";"";"0";"338.45";"0";"4.50";"3d, QCA-1093";"Cc1noc(C)c1-c1cc2c(c3c1CCC3)NC(C)(C)C(=O)C2(C)C";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"23.12";"0.43";"3.32";"14.19";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL227784";"";"0";"324.30";"0";"3.16";"12a";"O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCCN3CC1CC1";"Ki";"'='";"8800.0";"nM";"5.06";"";"";"UO_0000065";"15.59";"0.30";"1.90";"11.15";"0";"CHEMBL916640";"Displacement of radiolabeled Dexamethasone from human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139861";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL2426142";"";"0";"478.58";"1";"5.52";"19";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3cccc(C#N)c3)ncn2c1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"17.55";"0.33";"2.88";"8.75";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426137";"";"0";"470.57";"1";"6.39";"13";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3)ncn2c1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.11";"0.34";"2.13";"14.37";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426125";"";"0";"457.59";"1";"6.49";"3d";"CC(C)(C)C(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.01";"0.35";"2.21";"18.54";"0";"CHEMBL2428109";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424625";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3735851";"";"0";"539.59";"1";"4.18";"28";"N#Cc1cccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3ccccn3)C2)c1";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"18.26";"0.35";"5.67";"9.04";"1";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3734774";"";"0";"582.58";"2";"5.33";"10";"O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2";"Ki";"'='";"0.16";"nM";"9.80";"";"";"UO_0000065";"16.81";"0.33";"4.47";"11.50";"0";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL2426629";"";"0";"485.59";"1";"6.12";"7f";"Cc1nnc(NC(=O)C(C)(C)C(c2ccccc2)c2ccc3c(cnn3-c3ccc(F)cc3)c2)s1";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"15.81";"0.30";"1.56";"10.56";"0";"CHEMBL2428212";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424628";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426647";"";"0";"454.56";"1";"5.07";"5g";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccccn2)c1";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"17.80";"0.33";"3.02";"9.45";"0";"CHEMBL2428212";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424628";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL583858";"";"0";"406.48";"1";"5.77";"18, diastereomer1";"C[C@]12Cn3cnc(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@H](O)c1ccc(F)cc1";"Ki";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"18.70";"0.35";"1.83";"19.98";"0";"CHEMBL1039873";"Displacement of GS-red from human glucocorticoid receptor by fluorescent polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156812";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL583629";"";"0";"352.45";"0";"4.69";"23";"C=CC[C@H](O)C1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C";"Ki";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"23.86";"0.44";"3.72";"22.10";"0";"CHEMBL1039873";"Displacement of GS-red from human glucocorticoid receptor by fluorescent polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156812";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL3315050";"";"0";"475.52";"0";"4.52";"13";"CC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N(C)C)cc3)nc2Oc2c(F)cccc21";"Ki";"'='";"69.4";"nM";"7.16";"";"";"UO_0000065";"15.05";"0.28";"2.64";"8.08";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3315059";"";"0";"572.64";"2";"5.00";"24";"CC(C)(C(=O)NC(=O)NC1CCC1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21";"Ki";"'='";"8.7";"nM";"8.06";"";"";"UO_0000065";"14.08";"0.26";"3.06";"7.34";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL2426156";"";"0";"481.60";"1";"7.29";"10";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1cc(-c2ccc(F)cc2)c2ncccc2c1";"Ki";"'='";"285.0";"nM";"6.54";"";"";"UO_0000065";"13.59";"0.26";"-0.74";"11.93";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426140";"";"0";"453.57";"1";"5.65";"16, enantiomer 1";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccn2c(-c3ccccc3)ncc2c1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.30";"0.34";"2.65";"11.50";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426146";"";"0";"488.56";"1";"6.53";"23";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3F)ncn2c1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.81";"0.34";"2.17";"14.67";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3734774";"";"0";"582.58";"2";"5.33";"1; CORT125134";"O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2";"Ki";"'='";"0.28";"nM";"9.55";"";"";"UO_0000065";"16.40";"0.32";"4.22";"11.22";"0";"CHEMBL4051151";"Displacement of fluormone GS Red from human glucocorticoid receptor after 4 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4049426";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL51093";"";"0";"418.17";"1";"5.46";"1";"C=C1CC[C@@H](Br)C(C)(C)[C@H]1Cc1cc(OC)c(Br)cc1O";"Ki";"'='";"3210.0";"nM";"5.49";"";"";"UO_0000065";"13.14";"0.36";"0.03";"18.65";"0";"CHEMBL681743";"Binding affinity against human glucocorticoid receptor(hGR).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129561";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL2426148";"";"0";"505.02";"2";"7.05";"25";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)c(Cl)c3)ncn2c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"16.03";"0.32";"1.05";"13.66";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426137";"";"0";"470.57";"1";"6.39";"13, enantiomer 1";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3)ncn2c1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"17.85";"0.34";"2.01";"14.16";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426151";"";"0";"387.51";"1";"5.49";"5";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2ncccc2c1";"Ki";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"18.25";"0.34";"1.58";"12.88";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3582124";"";"0";"370.50";"1";"5.44";"12j";"CC1(C)Nc2c(cc(-c3ccnc4ccccc34)c3c2CCC3)C(C)(C)C1=O";"Ki";"'='";"151.0";"nM";"6.82";"";"";"UO_0000065";"18.41";"0.33";"1.38";"16.24";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3582120";"";"0";"359.47";"0";"4.54";"12f";"CC1(C)Nc2c(cc(-c3cccn4nccc34)c3c2CCC3)C(C)(C)C1=O";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"20.74";"0.38";"2.92";"16.07";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3315066";"";"0";"520.54";"1";"4.53";"34";"CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CC[C@H](F)C4)cc3)nc2Oc2c(F)cccc21";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"17.14";"0.32";"4.39";"7.78";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL1089812";"";"0";"387.48";"1";"5.95";"12";"C#COc1ccc2c(c1OC)-c1ccc3c(c1[C@H](CC=C)O2)C(C)=CC(C)(C)N3";"Ki";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"21.62";"0.39";"2.43";"21.09";"0";"CHEMBL1106116";"Displacement of [3H]DEX from human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156190";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
